CustomerID,Name,Age,Gender,Geography,Native_Place,Marital_Status,Tenure,Account_Type,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Monthly_Income,CreditScore,Loan_Status,EMI_Amount,Exited,Branch_Code,Account_Open_Date,Last_Transaction_Date,Customer_Review,Review_Sentiment,Sentiment_Score
CID000118,Sunita Verma,79,Female,Karnataka,Pune,Divorced,9,NRI,967763.09,2,1,1,704540.26,58711.69,702,Business,21217.75,0,BR026,2018-08-31,2024-08-15,No waiting time ⚡,Neutral,0.6319148540496826
CID000119,Rohan Iyer,77,Other,Telangana,Ahmedabad,Divorced,2,Salary,672977.65,2,1,0,654827.03,54568.92,457,Gold,9762.8,0,BR058,2023-08-18,2024-09-18,No waiting time ⚡,Neutral,0.6319148540496826
CID000120,Rahul Rao,71,Other,Maharashtra,Kolkata,Single,3,Student,657601.64,3,0,0,1213796.53,101149.71,709,Business,45170.6,1,BR014,2025-03-31,2025-04-01,Long wait ⏱️,Negative,0.7351260185241699
CID000121,Sunita Gupta,46,Female,West Bengal,Pune,Widowed,18,Premium,344967.39,1,1,0,731778.0,60981.5,387,Personal,17265.8,0,BR045,2018-04-23,2024-11-27,Very satisfied 👍,Positive,0.9811439514160156
CID000122,Rahul Kumar,62,Female,Delhi,Ahmedabad,Widowed,10,Current,300264.08,1,0,1,1366345.85,113862.15,468,Auto,22954.54,0,BR021,2021-08-05,2024-08-08,Professional staff 🌟,Positive,0.9108184576034546
CID000123,Amit Rao,69,Other,Karnataka,Bangalore,Widowed,12,Savings,737388.37,2,1,1,899904.4,74992.03,519,Auto,13336.17,0,BR074,2023-01-09,2024-08-20,Great mobile app 🥰,Positive,0.9832854866981506
CID000124,Amit Kumar,32,Female,Rajasthan,Jaipur,Divorced,19,Salary,611308.42,1,1,1,1721932.04,143494.34,476,Education,49056.16,0,BR011,2010-03-26,2025-03-14,Very satisfied 👍,Positive,0.9811439514160156
CID000125,Neha Sharma,41,Female,Karnataka,Jaipur,Widowed,13,Premium,574806.04,4,0,1,1343902.96,111991.91,477,Home,44680.76,0,BR024,2018-04-01,2024-10-03,Great mobile app 🥰,Positive,0.9832854866981506
CID000126,Rohan Kumar,35,Male,Gujarat,Jaipur,Widowed,13,NRI,415630.44,4,1,0,348807.13,29067.26,331,Auto,5209.11,0,BR029,2013-03-31,2024-12-25,Professional staff 🌟,Positive,0.9108184576034546
CID000127,Rahul Iyer,81,Other,Uttar Pradesh,Delhi,Single,8,Joint,542043.38,1,1,0,1981596.31,165133.03,404,Auto,29686.11,0,BR058,2022-05-11,2024-11-24,Average experience 😐,Neutral,0.6517417430877686
CID000128,Priya Rao,33,Male,Telangana,Lucknow,Divorced,19,Salary,165981.62,2,0,0,1649792.89,137482.74,883,Business,55436.9,1,BR069,2021-07-12,2024-12-07,Long waits ⏲️,Negative,0.6278406381607056
CID000129,Neha Gupta,52,Other,Delhi,Bangalore,Widowed,1,Senior Citizen,867047.59,2,0,0,463238.2,38603.18,629,Auto,8730.01,0,BR063,2025-02-08,2024-07-30,Professional staff 🌟,Positive,0.9108184576034546
CID000130,Priya Kumar,27,Other,Delhi,Pune,Divorced,11,NRI,950254.08,3,0,0,1515677.49,126306.46,769,Business,54944.65,1,BR051,2022-11-11,2024-10-14,App crashes 📵,Negative,0.9142545461654663
CID000131,Neha Singh,54,Female,Uttar Pradesh,Lucknow,Married,18,NRI,788303.65,1,0,0,1327123.14,110593.59,770,Multiple,0.0,0,BR021,2015-05-29,2024-09-30,Professional staff 🌟,Positive,0.9108184576034546
CID000132,Amit Iyer,34,Other,Tamil Nadu,Bangalore,Divorced,2,Joint,250389.28,3,0,0,913414.82,76117.9,612,Auto,14684.9,0,BR091,2025-01-14,2025-05-21,Excellent service! 😊,Positive,0.9848268032073975
CID000133,Amit Gupta,46,Other,Rajasthan,Mumbai,Single,10,Current,988154.91,4,0,1,327490.95,27290.91,692,Personal,7452.5,0,BR014,2021-10-16,2024-11-14,Staff is okay 👨‍💼,Positive,0.7161530256271362
CID000134,Priya Rao,35,Other,Karnataka,Delhi,Single,19,Premium,440099.42,2,0,1,1308936.82,109078.07,753,Auto,17307.29,0,BR018,2008-06-05,2025-03-19,Professional staff 🌟,Positive,0.9108184576034546
CID000135,Neha Kumar,58,Male,Telangana,Chennai,Single,7,Senior Citizen,778969.65,1,1,0,1131948.43,94329.04,821,Auto,21203.69,0,BR083,2024-09-10,2025-01-19,Excellent service! 😊,Positive,0.9848268032073975
CID000136,Amit Kumar,27,Other,Maharashtra,Kolkata,Divorced,4,Salary,860814.0,4,1,0,1572906.69,131075.56,374,Multiple,0.0,1,BR009,2025-03-24,2025-01-07,Average experience 😐,Neutral,0.6517417430877686
CID000137,Ananya Kumar,82,Female,Uttar Pradesh,Pune,Widowed,12,Current,640537.29,2,1,0,757832.39,63152.7,823,Auto,15625.96,0,BR069,2017-12-23,2024-11-02,Excellent service! 😊,Positive,0.9848268032073975
CID000138,Neha Iyer,73,Other,Telangana,Mumbai,Married,2,Salary,115986.58,1,1,0,414997.41,34583.12,440,Multiple,0.0,0,BR064,2024-05-01,2024-08-27,Great mobile app 🥰,Positive,0.9832854866981506
CID000139,Amit Singh,34,Other,Tamil Nadu,Delhi,Single,10,Salary,271980.6,1,1,0,1093065.62,91088.8,823,Business,32386.07,1,BR022,2021-03-07,2025-03-02,Average experience 😐,Neutral,0.6517417430877686
CID000140,Rahul Iyer,32,Male,Uttar Pradesh,Mumbai,Single,0,Student,45981.53,3,1,0,522129.68,43510.81,336,Gold,5327.97,0,BR054,2025-04-21,2025-01-03,Long wait ⏱️,Negative,0.7351260185241699
CID000141,Neha Sharma,82,Other,Maharashtra,Bangalore,Married,16,Savings,954079.41,1,1,1,1592349.46,132695.79,618,Business,47589.83,0,BR002,2017-01-11,2025-02-08,Great mobile app 🥰,Positive,0.9832854866981506
CID000142,Sunita Gupta,49,Female,West Bengal,Lucknow,Widowed,6,Student,150566.38,4,0,0,1174781.36,97898.45,309,Business,34278.77,0,BR095,2021-11-09,2025-03-29,Very satisfied 👍,Positive,0.9811439514160156
CID000143,Priya Kumar,25,Male,Tamil Nadu,Delhi,Single,7,Salary,700846.91,3,1,0,1245387.13,103782.26,817,Home,42936.96,1,BR010,2018-09-01,2024-08-04,Very satisfied 👍,Positive,0.9811439514160156
CID000144,Amit Singh,51,Female,Gujarat,Kolkata,Divorced,14,Senior Citizen,233611.23,2,0,0,479738.99,39978.25,468,Multiple,23851.24,1,BR016,2013-04-14,2024-11-19,Too many fees 💸,Negative,0.7381492853164673
CID000145,Priya Singh,77,Female,Delhi,Delhi,Married,9,Savings,215020.79,3,0,0,1480083.32,123340.28,664,Gold,18667.05,0,BR034,2023-05-10,2025-05-06,App crashes 📵,Negative,0.9142545461654663
CID000146,Rahul Iyer,49,Male,Rajasthan,Delhi,Married,3,Savings,61669.18,2,0,0,1682612.15,140217.68,681,Personal,36208.75,0,BR010,2025-03-08,2025-04-18,Professional staff 🌟,Positive,0.9108184576034546
CID000147,Ananya Verma,29,Female,Delhi,Mumbai,Widowed,1,Premium,924131.73,4,1,1,253068.13,21089.01,736,Home,8127.58,0,BR036,2024-11-29,2024-10-05,Average experience 😐,Neutral,0.6517417430877686
CID000148,Rahul Gupta,49,Other,Tamil Nadu,Ahmedabad,Widowed,17,NRI,60979.07,3,1,0,954622.68,79551.89,838,Auto,16950.55,1,BR003,2016-09-22,2024-05-21,Rude staff 😡,Negative,0.9344054460525513
CID000149,Ananya Kumar,62,Other,Uttar Pradesh,Kolkata,Widowed,8,Premium,26062.97,2,0,1,305464.21,25455.35,783,Business,10861.4,0,BR021,2024-03-07,2025-01-15,Great mobile app 🥰,Positive,0.9832854866981506
CID000150,Rahul Rao,25,Male,Gujarat,Kolkata,Married,5,Student,592519.51,3,0,1,1905605.72,158800.48,877,Home,64522.36,0,BR064,2022-04-07,2024-12-14,Excellent service! 😊,Positive,0.9848268032073975
CID000151,Rohan Sharma,47,Other,Telangana,Mumbai,Widowed,0,Joint,917896.19,2,0,1,1490487.74,124207.31,631,Multiple,0.0,0,BR019,2025-04-21,2025-03-26,App works fine 📱,Positive,0.8045811653137207
CID000152,Rohan Singh,68,Other,Delhi,Kolkata,Divorced,10,Premium,975860.67,4,1,1,513564.81,42797.07,875,Business,15934.36,0,BR023,2021-01-23,2024-12-15,App works fine 📱,Positive,0.8045811653137207
CID000153,Amit Verma,18,Other,Gujarat,Lucknow,Single,5,Joint,921038.22,2,0,1,453158.06,37763.17,379,Auto,6974.14,0,BR022,2021-09-27,2025-04-06,App works fine 📱,Positive,0.8045811653137207
CID000154,Priya Sharma,51,Male,Telangana,Delhi,Divorced,8,Current,720413.59,1,1,1,1518652.09,126554.34,470,Gold,18895.6,0,BR045,2019-03-08,2024-11-10,Professional staff 🌟,Positive,0.9108184576034546
CID000155,Ananya Rao,46,Male,Rajasthan,Delhi,Single,9,Savings,318716.91,1,0,1,506189.37,42182.45,684,Home,17851.55,0,BR012,2021-07-07,2024-07-21,App crashes 📵,Negative,0.9142545461654663
CID000156,Sunita Sharma,73,Other,Karnataka,Lucknow,Widowed,5,Savings,101257.81,2,0,1,1454954.07,121246.17,853,Education,38321.04,0,BR031,2024-10-07,2025-04-26,No waiting time ⚡,Neutral,0.6319148540496826
CID000157,Ananya Kumar,37,Male,West Bengal,Mumbai,Widowed,2,Senior Citizen,823897.31,4,0,0,246324.25,20527.02,474,Education,7137.36,0,BR015,2024-06-10,2024-10-30,Great mobile app 🥰,Positive,0.9832854866981506
CID000158,Rohan Iyer,67,Male,West Bengal,Pune,Divorced,5,NRI,44616.92,4,1,1,607236.1,50603.01,575,Multiple,0.0,0,BR097,2021-05-26,2024-06-14,Great mobile app 🥰,Positive,0.9832854866981506
CID000159,Ananya Gupta,70,Other,Telangana,Jaipur,Single,12,Salary,965627.7,4,0,1,737933.8,61494.48,704,Multiple,0.0,0,BR074,2013-09-18,2024-08-02,No waiting time ⚡,Neutral,0.6319148540496826
CID000160,Amit Sharma,75,Male,Karnataka,Hyderabad,Married,4,Savings,423374.9,4,0,0,1701394.61,141782.88,564,Business,62537.66,1,BR012,2023-02-17,2024-08-10,Long waits ⏲️,Negative,0.6278406381607056
CID000161,Ananya Singh,84,Female,Maharashtra,Lucknow,Widowed,3,Salary,149642.32,1,0,0,1614342.13,134528.51,848,Business,58895.15,1,BR050,2022-08-01,2024-08-02,Poor service 😠,Negative,0.9434412717819214
CID000162,Amit Singh,69,Male,Gujarat,Mumbai,Widowed,10,Student,49290.98,4,1,1,236419.2,19701.6,610,Education,5477.73,0,BR090,2017-08-16,2025-04-01,Too many fees 💸,Negative,0.7381492853164673
CID000163,Amit Singh,74,Female,Tamil Nadu,Pune,Single,6,NRI,211390.5,4,1,1,1677831.31,139819.28,827,Home,49854.2,0,BR052,2023-10-14,2024-08-26,Average experience 😐,Neutral,0.6517417430877686
CID000164,Amit Verma,43,Male,Telangana,Mumbai,Widowed,1,Joint,704633.95,3,1,1,1109227.47,92435.62,426,Multiple,0.0,0,BR048,2024-08-14,2024-07-21,Professional staff 🌟,Positive,0.9108184576034546
CID000165,Rahul Gupta,62,Female,Karnataka,Chennai,Single,9,Savings,386565.67,2,0,0,1365283.81,113773.65,511,Education,35856.76,1,BR003,2016-07-21,2024-06-06,Very satisfied 👍,Positive,0.9811439514160156
CID000166,Sunita Verma,19,Male,Tamil Nadu,Lucknow,Divorced,20,Senior Citizen,423806.8,4,1,1,653597.68,54466.47,777,Education,17305.07,0,BR051,2012-03-12,2025-03-30,Great mobile app 🥰,Positive,0.9832854866981506
CID000167,Rahul Iyer,54,Female,Delhi,Ahmedabad,Single,10,Senior Citizen,640594.75,3,1,1,539048.15,44920.68,829,Auto,10779.56,0,BR052,2017-11-24,2024-12-09,Excellent service! 😊,Positive,0.9848268032073975
CID000168,Sunita Kumar,55,Female,Gujarat,Pune,Widowed,1,Student,343167.05,2,1,1,1113166.74,92763.9,474,Home,35192.62,0,BR017,2024-12-10,2024-08-08,Staff is okay 👨‍💼,Positive,0.7161530256271362
CID000169,Sunita Singh,29,Male,West Bengal,Hyderabad,Divorced,13,Joint,371682.43,3,1,0,1046965.82,87247.15,897,Personal,21569.41,0,BR065,2022-08-14,2024-06-07,Great mobile app 🥰,Positive,0.9832854866981506
CID000170,Priya Sharma,37,Male,Telangana,Kolkata,Widowed,18,NRI,143224.15,2,0,1,798733.0,66561.08,481,Business,27519.67,0,BR058,2019-03-04,2025-02-03,Staff is okay 👨‍💼,Positive,0.7161530256271362
CID000171,Rahul Rao,38,Female,Delhi,Bangalore,Widowed,20,Salary,403393.48,4,1,0,267905.57,22325.46,504,Business,9934.98,1,BR097,2006-08-14,2024-08-23,Average experience 😐,Neutral,0.6517417430877686
CID000172,Sunita Iyer,49,Male,West Bengal,Chennai,Married,3,Salary,503336.48,3,0,0,1682918.89,140243.24,605,Education,41454.87,1,BR077,2023-05-31,2024-10-11,Too many fees 💸,Negative,0.7381492853164673
CID000173,Neha Kumar,63,Male,Karnataka,Pune,Single,7,Student,727168.83,2,0,0,1261447.1,105120.59,473,Personal,24877.75,0,BR049,2022-06-09,2024-08-21,No waiting time ⚡,Neutral,0.6319148540496826
CID000174,Rohan Iyer,31,Other,Maharashtra,Mumbai,Single,13,NRI,380253.76,3,1,0,569890.85,47490.9,309,Education,13871.48,0,BR085,2013-08-20,2025-01-03,Very satisfied 👍,Positive,0.9811439514160156
CID000175,Priya Rao,31,Other,Delhi,Chennai,Single,3,NRI,198646.66,2,1,0,844259.31,70354.94,719,Education,18717.04,1,BR064,2024-02-21,2024-06-03,Long waits ⏲️,Negative,0.6278406381607056
CID000176,Amit Sharma,19,Other,Delhi,Delhi,Widowed,4,Current,779526.22,1,0,1,1359806.22,113317.18,767,Education,31322.29,0,BR013,2024-04-29,2025-05-01,App works fine 📱,Positive,0.8045811653137207
CID000177,Ananya Iyer,58,Female,Delhi,Delhi,Single,0,Premium,663355.03,2,1,1,1810149.71,150845.81,574,Personal,35790.01,0,BR024,2025-04-21,2024-10-28,Professional staff 🌟,Positive,0.9108184576034546
CID000178,Neha Rao,67,Other,Rajasthan,Pune,Married,3,Premium,696169.87,1,0,0,948849.89,79070.82,794,Multiple,44922.19,1,BR100,2023-04-18,2024-07-12,Very satisfied 👍,Positive,0.9811439514160156
CID000179,Priya Kumar,32,Female,Rajasthan,Mumbai,Single,8,Joint,12360.21,2,1,0,979126.23,81593.85,554,Multiple,47697.72,1,BR020,2019-01-17,2024-07-12,Very satisfied 👍,Positive,0.9811439514160156
CID000180,Rahul Rao,78,Female,Karnataka,Delhi,Widowed,10,Student,330894.84,3,0,0,1190892.03,99241.0,687,Gold,18033.11,0,BR059,2020-04-28,2024-08-01,Professional staff 🌟,Positive,0.9108184576034546
CID000181,Priya Singh,33,Female,Maharashtra,Delhi,Widowed,13,Savings,557131.01,1,0,1,1802199.62,150183.3,875,Auto,32358.43,0,BR044,2017-02-26,2025-04-24,Reasonable fees 💲,Neutral,0.7338849306106567
CID000182,Neha Gupta,78,Other,West Bengal,Ahmedabad,Single,3,Student,2196.95,3,1,1,1463772.9,121981.07,346,Home,48699.99,0,BR014,2023-11-18,2024-07-13,Excellent service! 😊,Positive,0.9848268032073975
CID000183,Ananya Kumar,45,Female,Telangana,Kolkata,Single,13,Savings,926626.53,1,1,1,1385222.05,115435.17,816,Home,51528.58,0,BR068,2024-03-20,2024-08-11,Rude staff 😡,Negative,0.9344054460525513
CID000184,Priya Gupta,40,Other,Karnataka,Bangalore,Single,12,Joint,504110.12,4,1,0,692472.58,57706.05,651,Education,17039.71,0,BR018,2016-01-18,2024-07-17,Long wait ⏱️,Negative,0.7351260185241699
CID000185,Neha Rao,58,Other,Uttar Pradesh,Hyderabad,Married,6,Senior Citizen,686611.3,2,0,1,1478634.91,123219.58,660,Multiple,74952.08,0,BR087,2022-02-05,2024-10-17,Long wait ⏱️,Negative,0.7351260185241699
CID000186,Rohan Sharma,66,Male,Maharashtra,Mumbai,Married,8,Premium,983532.39,3,0,0,1443070.73,120255.89,602,Auto,27100.79,0,BR046,2020-03-25,2025-03-30,No waiting time ⚡,Neutral,0.6319148540496826
CID000187,Ananya Verma,67,Male,Uttar Pradesh,Chennai,Single,12,Salary,416566.24,3,0,0,1538605.94,128217.16,507,Multiple,81161.25,1,BR091,2017-01-21,2024-07-24,Rude staff 😡,Negative,0.9344054460525513
CID000188,Amit Rao,42,Female,Rajasthan,Bangalore,Single,5,Premium,735079.49,1,1,0,971314.07,80942.84,869,Education,21288.51,1,BR033,2025-04-10,2024-12-03,Too many fees 💸,Negative,0.7381492853164673
CID000189,Rohan Verma,59,Other,Maharashtra,Lucknow,Divorced,15,Joint,72880.8,3,0,0,1137091.32,94757.61,817,Home,37106.43,1,BR052,2023-03-30,2024-11-24,Staff is okay 👨‍💼,Positive,0.7161530256271362
CID000190,Sunita Singh,60,Female,Tamil Nadu,Hyderabad,Widowed,17,Savings,114721.95,3,1,0,1828093.63,152341.14,549,Multiple,0.0,0,BR049,2022-10-06,2024-11-05,Great mobile app 🥰,Positive,0.9832854866981506
CID000191,Rohan Gupta,65,Other,Uttar Pradesh,Ahmedabad,Widowed,1,Senior Citizen,898281.61,2,1,0,1906781.28,158898.44,471,Multiple,0.0,1,BR009,2025-01-04,2024-06-12,Too many fees 💸,Negative,0.7381492853164673
CID000192,Ananya Iyer,72,Male,Telangana,Jaipur,Widowed,20,Current,746890.83,2,0,1,1490362.91,124196.91,338,Personal,25749.1,0,BR033,2012-10-15,2025-04-15,Very satisfied 👍,Positive,0.9811439514160156
CID000193,Neha Kumar,67,Female,Gujarat,Pune,Divorced,0,Salary,673298.73,1,0,0,1461587.66,121798.97,374,Business,53933.17,1,BR038,2025-04-21,2024-07-15,Professional staff 🌟,Positive,0.9108184576034546
CID000194,Priya Kumar,21,Female,Karnataka,Jaipur,Married,4,Salary,796770.44,3,0,1,1419120.28,118260.02,682,Multiple,0.0,0,BR072,2024-07-06,2025-03-19,No waiting time ⚡,Neutral,0.6319148540496826
CID000195,Rahul Kumar,28,Female,Telangana,Kolkata,Married,13,Premium,160954.36,2,1,0,406320.58,33860.05,880,Multiple,0.0,1,BR060,2012-12-23,2025-04-14,Average experience 😐,Neutral,0.6517417430877686
CID000196,Neha Sharma,43,Other,Rajasthan,Kolkata,Divorced,4,Student,100045.06,1,0,1,1074550.21,89545.85,636,Education,28596.09,0,BR073,2022-02-16,2024-11-16,Reasonable fees 💲,Neutral,0.7338849306106567
CID000197,Amit Sharma,58,Male,Telangana,Pune,Divorced,11,Premium,679580.18,3,1,1,1001644.35,83470.36,612,Multiple,50513.52,0,BR083,2018-07-03,2025-04-10,Staff is okay 👨‍💼,Positive,0.7161530256271362
CID000198,Rahul Verma,51,Other,Delhi,Delhi,Single,16,Savings,812642.4,4,0,0,1192869.2,99405.77,856,Multiple,61173.4,1,BR047,2016-07-02,2025-01-27,Rude staff 😡,Negative,0.9344054460525513
CID000199,Sunita Rao,55,Male,Rajasthan,Jaipur,Single,12,Joint,502167.27,2,0,0,1003196.8,83599.73,483,Home,35412.18,1,BR046,2024-05-25,2025-01-29,Too many fees 💸,Negative,0.7381492853164673
CID000200,Rohan Singh,65,Male,Maharashtra,Hyderabad,Divorced,12,NRI,917901.94,1,0,1,385805.02,32150.42,833,Education,10721.75,0,BR075,2021-05-28,2024-11-10,Great mobile app 🥰,Positive,0.9832854866981506
CID000201,Rahul Iyer,27,Other,Tamil Nadu,Pune,Married,16,Salary,352898.01,3,1,1,1796909.5,149742.46,306,Home,58997.01,0,BR010,2013-10-06,2024-06-26,Very satisfied 👍,Positive,0.9811439514160156
CID000202,Amit Verma,64,Other,Delhi,Hyderabad,Widowed,10,Current,481516.65,4,1,0,1263423.62,105285.3,720,Multiple,0.0,0,BR006,2023-11-15,2024-08-01,Very satisfied 👍,Positive,0.9811439514160156
CID000203,Sunita Gupta,23,Other,Karnataka,Mumbai,Married,8,Premium,516640.69,4,0,1,1905056.96,158754.75,521,Multiple,96944.0,0,BR062,2023-05-24,2025-01-29,Long wait ⏱️,Negative,0.7351260185241699
CID000204,Amit Rao,41,Other,Uttar Pradesh,Chennai,Married,10,NRI,596533.36,1,0,1,893831.39,74485.95,411,Multiple,0.0,0,BR067,2015-09-01,2024-09-05,Very satisfied 👍,Positive,0.9811439514160156
CID000205,Rahul Sharma,40,Female,Maharashtra,Jaipur,Single,2,NRI,659392.61,1,1,1,866679.41,72223.28,344,Gold,8879.75,0,BR099,2024-03-27,2024-11-23,No waiting time ⚡,Neutral,0.6319148540496826
CID000206,Rohan Kumar,35,Female,Rajasthan,Hyderabad,Single,9,Salary,257804.98,1,0,0,1135571.32,94630.94,684,Auto,20703.04,0,BR053,2021-03-30,2025-03-28,No waiting time ⚡,Neutral,0.6319148540496826
CID000207,Neha Singh,72,Other,West Bengal,Lucknow,Divorced,12,Student,413228.16,4,0,1,1206368.89,100530.74,795,Education,35070.23,0,BR045,2016-05-17,2025-03-12,Average experience 😐,Neutral,0.6517417430877686
CID000208,Sunita Verma,75,Other,Karnataka,Delhi,Married,16,Salary,786081.12,1,0,1,1936226.45,161352.2,305,Personal,45553.85,0,BR077,2015-07-17,2025-04-06,Very satisfied 👍,Positive,0.9811439514160156
CID000209,Neha Sharma,22,Other,Gujarat,Pune,Divorced,19,Savings,945715.86,2,1,1,219278.72,18273.23,830,Education,4924.17,0,BR066,2013-09-26,2024-05-29,Very satisfied 👍,Positive,0.9811439514160156
CID000210,Sunita Sharma,64,Male,Maharashtra,Bangalore,Single,8,Salary,353127.66,4,1,0,1131936.86,94328.07,370,Personal,24049.82,1,BR075,2021-05-27,2024-11-25,Long waits ⏲️,Negative,0.6278406381607056
CID000211,Amit Gupta,42,Female,Gujarat,Lucknow,Single,8,Premium,407134.63,1,0,1,811938.61,67661.55,419,Education,22843.3,0,BR033,2017-07-09,2024-10-07,Rude staff 😡,Negative,0.9344054460525513
CID000212,Priya Rao,49,Female,Rajasthan,Ahmedabad,Single,15,Current,257819.76,4,0,0,1640290.51,136690.88,722,Business,54901.95,0,BR090,2019-05-26,2025-01-14,Professional staff 🌟,Positive,0.9108184576034546
CID000213,Sunita Iyer,61,Male,Uttar Pradesh,Bangalore,Widowed,10,Joint,218566.13,3,0,0,1098198.81,91516.57,504,Auto,20457.88,0,BR027,2022-09-26,2025-02-07,Long wait ⏱️,Negative,0.7351260185241699
CID000214,Neha Verma,31,Male,Delhi,Ahmedabad,Single,17,Savings,848010.6,3,1,1,1816618.16,151384.85,888,Education,45276.26,0,BR036,2016-05-19,2025-01-28,Staff is okay 👨‍💼,Positive,0.7161530256271362
CID000215,Rohan Gupta,72,Female,Uttar Pradesh,Mumbai,Divorced,12,Premium,457196.03,1,1,1,1440578.99,120048.25,312,Auto,22562.2,0,BR042,2017-03-12,2024-07-12,Staff is okay 👨‍💼,Positive,0.7161530256271362
CID000216,Rahul Singh,48,Female,Rajasthan,Lucknow,Divorced,11,Premium,498770.02,2,1,1,857140.38,71428.37,710,Education,21076.58,0,BR017,2018-11-06,2024-06-04,Excellent service! 😊,Positive,0.9848268032073975
CID000217,Sunita Singh,48,Other,Gujarat,Pune,Married,4,Premium,472987.02,1,0,1,1099276.09,91606.34,829,Business,39256.37,0,BR033,2022-02-25,2024-08-04,Excellent service! 😊,Positive,0.9848268032073975
CID000218,Sunita Verma,25,Male,Tamil Nadu,Ahmedabad,Single,14,Joint,259769.12,3,1,1,235703.6,19641.97,424,Business,8578.37,1,BR026,2012-05-14,2024-07-31,Rude staff 😡,Negative,0.9344054460525513
CID000219,Amit Rao,54,Female,West Bengal,Jaipur,Widowed,14,Current,381071.0,3,1,0,1762863.77,146905.31,645,Gold,23964.27,1,BR052,2023-09-15,2025-04-11,Staff is okay 👨‍💼,Positive,0.7161530256271362
CID000220,Neha Singh,55,Other,Tamil Nadu,Lucknow,Widowed,8,NRI,780974.04,3,1,1,501172.59,41764.38,323,Home,17657.03,0,BR096,2017-06-12,2025-04-11,Professional staff 🌟,Positive,0.9108184576034546
CID000221,Rohan Sharma,26,Female,Uttar Pradesh,Mumbai,Single,12,Current,103928.4,2,0,1,756867.18,63072.27,553,Education,18563.18,0,BR017,2013-06-28,2025-02-23,Great mobile app 🥰,Positive,0.9832854866981506
